snapped_at,price,market_cap,total_volume
2021-05-24 00:00:00 UTC,2107.1096801280564,867119265.0082828,1929898.2021083643
2021-05-25 00:00:00 UTC,2605.9755304831187,1078149785.2522917,2889370.452775026
2021-05-26 00:00:00 UTC,2692.770315645141,1134615330.4645839,2470541.009721001
2021-05-27 00:00:00 UTC,2864.9359668592583,1204718909.0301158,4084409.23666278
2021-05-28 00:00:00 UTC,2737.561140172022,1214557376.2937343,8227280.43943255
2021-05-29 00:00:00 UTC,2416.3744337252556,1062509186.3598927,1864800.1677993648
2021-05-30 00:00:00 UTC,2284.5217123444268,997552834.2905425,14744905.265661975
2021-05-31 00:00:00 UTC,2380.7152618390073,1056973450.8858551,2196306.4940612563
2021-06-01 00:00:00 UTC,2686.587504263337,1213071707.9638631,20585531.326668836
2021-06-02 00:00:00 UTC,2629.82439468256,1183426039.323147,47492268.829229526
2021-06-03 00:00:00 UTC,2709.8252454444087,1233045994.7736,6757403.2216157215
2021-06-04 00:00:00 UTC,2871.0438122979585,1311122176.8709826,1387056.3272320854
2021-06-05 00:00:00 UTC,2686.4342464554893,1232282614.7543592,1795494.9886855476
2021-06-06 00:00:00 UTC,2589.516060618161,1188509689.7182548,863759.9980169901
2021-06-07 00:00:00 UTC,2703.3800747943146,1240978738.45256,2352496.2028536433
2021-06-08 00:00:00 UTC,2589.644352154117,1204690845.99007,2906039.0308958325
2021-06-09 00:00:00 UTC,2525.3271219928274,1176110910.7923038,2212508.729091388
2021-06-10 00:00:00 UTC,2619.8681110558573,1229435515.2744942,7499492.335316165
2021-06-11 00:00:00 UTC,2487.4110950786517,1177678060.441553,1186083.5464135646
2021-06-12 00:00:00 UTC,2350.349074624293,1133657361.145431,1579570.500958218
2021-06-13 00:00:00 UTC,2381.8254607909585,1186386362.0820541,7520951.110591628
2021-06-14 00:00:00 UTC,2501.981172760692,1245029336.9615324,151823.55941165122
2021-06-15 00:00:00 UTC,2586.2766548728714,1286581010.9708745,4796620.855913538
2021-06-16 00:00:00 UTC,2555.228993516616,1281508725.5186393,2352052.6060850327
2021-06-17 00:00:00 UTC,2356.4772009719914,1225158886.706917,18449728.165168244
2021-06-18 00:00:00 UTC,2377.527064653595,1236034424.1817787,23461987.96277991
2021-06-19 00:00:00 UTC,2225.1205039866163,1165932426.9861948,2535000.0532352645
2021-06-20 00:00:00 UTC,2182.432492061676,1157267332.375596,1773255.8642169682
2021-06-21 00:00:00 UTC,2256.927452771751,1201432084.7911108,6689547.717737316
2021-06-22 00:00:00 UTC,1892.3607594230407,1015954766.2943395,3188546.740436682
2021-06-23 00:00:00 UTC,1867.5637768727618,1004198747.6766669,17661797.585845318
2021-06-24 00:00:00 UTC,1960.2035432172559,1052557627.9817564,5482903.254560096
2021-06-25 00:00:00 UTC,1988.5018927821723,1069719994.0503801,9987410.926060481
2021-06-26 00:00:00 UTC,1825.6278442800492,984074729.8009964,3086762.197396664
2021-06-27 00:00:00 UTC,1795.1260315776153,968013292.2225733,620753.8352515904
2021-06-28 00:00:00 UTC,1959.416763098659,1054175083.3489673,2162599.4991514715
2021-06-29 00:00:00 UTC,2085.9838827615044,1125874878.2043686,6398836.625860775
2021-06-30 00:00:00 UTC,2182.322387501916,1213341320.4139566,365488.80811873527
2021-07-01 00:00:00 UTC,2262.23124635836,1256728376.3778224,303809.0286365178
2021-07-02 00:00:00 UTC,2123.9452193812754,1235706193.3373206,44385149.04654978
2021-07-03 00:00:00 UTC,2152.709017416191,1260130988.1336462,967033.3634331414
2021-07-04 00:00:00 UTC,2212.5551197523696,1292546506.5927355,642680.0610680548
2021-07-05 00:00:00 UTC,2342.320048511181,1401762530.4935882,227776.20912128154
2021-07-06 00:00:00 UTC,2234.2200679277503,1348965067.8893256,424691.5990481987
2021-07-07 00:00:00 UTC,2330.465193419901,1410254310.372995,441428.08921239304
2021-07-08 00:00:00 UTC,2331.2531227021386,1415237829.8475943,849894.9700565657
2021-07-09 00:00:00 UTC,2121.6462535366436,1300630348.7070236,3088812.443334145
2021-07-10 00:00:00 UTC,2158.550022585467,1368106240.040887,363754.5549086522
2021-07-11 00:00:00 UTC,2124.467392441253,1349999809.670865,386546.85676217574
2021-07-12 00:00:00 UTC,2139.8903911757825,1361670252.5829895,17866798.070544843
2021-07-13 00:00:00 UTC,2039.8738256950169,1299166611.04927,2034285.1414024422
2021-07-14 00:00:00 UTC,1942.8015631666894,1239435618.1409929,1372770.5104059065
2021-07-15 00:00:00 UTC,1994.7054307039175,1275247541.392101,1134236.8602757903
2021-07-16 00:00:00 UTC,1918.7355146837454,1227482244.6058474,4821190.937995237
2021-07-17 00:00:00 UTC,1861.9454796656094,1197141202.9568176,1052258.2686467592
2021-07-18 00:00:00 UTC,1896.574816198961,1217339992.314434,2134401.913261352
2021-07-19 00:00:00 UTC,1901.1154990645603,1220783640.5140035,2806651.0383813037
2021-07-20 00:00:00 UTC,1820.1866990231097,1182675106.5331047,1006382.740441064
2021-07-21 00:00:00 UTC,1792.9902136870703,1169089352.8160412,12587729.725598652
2021-07-22 00:00:00 UTC,1986.890551037097,1299848473.9935868,16360434.161902037
2021-07-23 00:00:00 UTC,2018.9633042027706,1338474664.6828988,5099313.7545952955
2021-07-24 00:00:00 UTC,2102.0768747264856,1395043641.9384449,2289800.827350965
2021-07-25 00:00:00 UTC,2175.7696337970438,1447861354.891111,4834509.269180354
2021-07-26 00:00:00 UTC,2183.6369125641013,1464299815.4088995,890321.202919813
2021-07-27 00:00:00 UTC,2215.0695972825415,1486542868.2520564,2147321.772623125
2021-07-28 00:00:00 UTC,2282.1150328971607,1533369153.741508,1271637.2671625612
2021-07-29 00:00:00 UTC,2297.0530384206895,1548767015.973868,735535.7242826631
2021-07-30 00:00:00 UTC,2374.4150849436346,1610976221.9415655,837886.1186566851
2021-07-31 00:00:00 UTC,2442.885045386841,1665172843.3953876,1587235.5782044833
2021-08-01 00:00:00 UTC,2540.8998150876787,1750642898.5675738,20817343.664689746
2021-08-02 00:00:00 UTC,2563.221569023431,1781247376.7258396,6507384.234262036
2021-08-03 00:00:00 UTC,2623.1038445942763,1832995307.547809,3252866.049859114
2021-08-04 00:00:00 UTC,2503.632041006129,1813190841.3652246,63528918.07864276
2021-08-05 00:00:00 UTC,2725.6338554372246,1985519415.9295423,5932675.913229329
2021-08-06 00:00:00 UTC,2821.1886333829593,2069250539.764451,7004669.426179064
2021-08-07 00:00:00 UTC,2877.766362278978,2124620288.7734585,66930125.81630263
2021-08-08 00:00:00 UTC,3122.3378198068167,2324770641.2592382,40950372.0142034
2021-08-09 00:00:00 UTC,3025.7359841934913,2271192541.722215,5372702.897466747
2021-08-10 00:00:00 UTC,3135.7674613644085,2317693290.8677187,5542033.705294693
2021-08-11 00:00:00 UTC,3130.6752883691865,2359930127.055248,5394237.4352613045
2021-08-12 00:00:00 UTC,3163.7572972514745,2391352402.660178,16201973.215808451
2021-08-13 00:00:00 UTC,3030.626266759398,2298904637.942945,4670233.045542075
2021-08-14 00:00:00 UTC,3310.2826152703715,2534286676.714533,33386914.7167554
2021-08-15 00:00:00 UTC,3263.371421767289,2548922898.994465,8836782.368376376
2021-08-16 00:00:00 UTC,3297.264565062863,2662352760.9314666,3031928.640414521
2021-08-17 00:00:00 UTC,3154.8728452279347,2617322012.938399,10322487.098750355
2021-08-18 00:00:00 UTC,3023.877529917469,2533427212.1717405,4295872.536991717
2021-08-19 00:00:00 UTC,3050.182902505608,2594355385.104378,9612683.72730873
2021-08-20 00:00:00 UTC,3168.696017962801,2707688765.1838036,21201516.813846715
2021-08-21 00:00:00 UTC,3273.6754925090568,2934872968.090575,11340016.925710224
2021-08-22 00:00:00 UTC,3234.5305273245026,3002840449.854982,39364823.79308326
2021-08-23 00:00:00 UTC,3244.2100410229664,3072632792.772217,5130949.748680459
2021-08-24 00:00:00 UTC,3319.2873565191967,3249533664.981331,11279528.747598689
2021-08-25 00:00:00 UTC,3185.1598982279424,3143629102.763088,15175769.37266211
2021-08-26 00:00:00 UTC,3226.569484168665,3234649758.34802,38119680.68708841
2021-08-27 00:00:00 UTC,3122.5856242170025,3155379604.4461813,9105530.984456167
2021-08-28 00:00:00 UTC,3258.113047195916,3406303411.577397,8252000.742767426
2021-08-29 00:00:00 UTC,3228.409008018433,3607125067.1194186,9320105.866884815
2021-08-30 00:00:00 UTC,3208.777552191421,3639664707.698614,4644176.203043446
2021-08-31 00:00:00 UTC,3221.3263851021534,3673855799.219523,52134463.16941185
2021-09-01 00:00:00 UTC,3419.056919370417,3939610032.5180397,5942070.285076134
2021-09-02 00:00:00 UTC,3762.7609132041143,4355385527.065058,44627055.089667514
2021-09-03 00:00:00 UTC,3771.2628157322893,4400074823.616107,11030319.429924184
2021-09-04 00:00:00 UTC,3904.0781177586427,4580908849.444915,7378182.090365133
2021-09-05 00:00:00 UTC,3871.6656688419444,4562573934.915925,6496137.510481779
2021-09-06 00:00:00 UTC,3923.7452895704955,4614944422.940338,2332407.127682765
2021-09-07 00:00:00 UTC,3899.079418092414,4629403641.288021,16590347.791543165
2021-09-08 00:00:00 UTC,3421.6596550009167,4243360201.3540545,24501053.13910589
2021-09-09 00:00:00 UTC,3492.418500482004,4367036811.7659445,11094252.242895288
2021-09-10 00:00:00 UTC,3390.0630207582876,4249377601.5183234,21284929.043670904
2021-09-11 00:00:00 UTC,3155.6418482681156,3956928211.474225,30184250.34113264
2021-09-12 00:00:00 UTC,3203.562307416458,4062070879.174977,649227.8890088741
2021-09-13 00:00:00 UTC,3371.458951471537,4295686319.826685,18239823.576188195
2021-09-14 00:00:00 UTC,3249.238122257878,4138885968.6343164,9195919.437366657
2021-09-15 00:00:00 UTC,3371.510949556262,4320488277.541482,17883109.741726417
2021-09-16 00:00:00 UTC,3563.3917509926964,4564047642.66385,16664008.945231166
2021-09-17 00:00:00 UTC,3536.5725266416384,4549280565.716929,42294799.00614602
2021-09-18 00:00:00 UTC,3367.0356164646605,4363113999.855167,16628883.73573247
2021-09-19 00:00:00 UTC,3395.256390076024,4397679688.852399,11024064.071142847
2021-09-20 00:00:00 UTC,3306.7438173212113,4256184677.31314,3188276.599413789
2021-09-21 00:00:00 UTC,2945.1116986567263,3813486306.2208214,29658245.49442964
2021-09-22 00:00:00 UTC,2718.1142453748403,3548628013.6634407,4188011.309699247
2021-09-23 00:00:00 UTC,3037.3951120354673,3960386496.2850966,5306459.255396743
2021-09-24 00:00:00 UTC,3134.0204394536468,4097217484.910396,11950530.146116162
2021-09-25 00:00:00 UTC,2907.7532902134653,3836860649.4457426,17438520.119487297
2021-09-26 00:00:00 UTC,2917.2231526444384,3809603194.1144037,11381243.08621839
2021-09-27 00:00:00 UTC,3030.2536775436047,3970274349.822281,10173832.811174395
2021-09-28 00:00:00 UTC,2934.722802410339,3858926184.67478,12097231.403197113
2021-09-29 00:00:00 UTC,2796.295413407497,3691496027.38746,10549648.370668733
2021-09-30 00:00:00 UTC,2828.2123930351404,3727902725.8838577,9568146.180104645
2021-10-01 00:00:00 UTC,2980.4775954663573,3949031853.952046,5082557.512319852
2021-10-02 00:00:00 UTC,3278.3988065892863,4355913555.668143,17597389.74829233
2021-10-03 00:00:00 UTC,3373.666889863617,4491337310.9903755,27073743.297250737
2021-10-04 00:00:00 UTC,3406.337705830292,4545561582.576364,7339615.617970005
2021-10-05 00:00:00 UTC,3383.182145350841,4551721778.450497,17294244.192037147
2021-10-06 00:00:00 UTC,3497.2811028937067,4780833065.122322,4107458.9497807254
2021-10-07 00:00:00 UTC,3564.854358405218,4893690070.452201,10472440.926047074
2021-10-08 00:00:00 UTC,3572.7751851933663,4905668900.813038,37195417.51769334
2021-10-09 00:00:00 UTC,3543.887548866244,4887556006.068642,14337599.186819771
2021-10-10 00:00:00 UTC,3564.27379521868,4912626494.778494,9678206.678975955
2021-10-11 00:00:00 UTC,3405.533713271351,4703519712.336886,9471839.115101798
2021-10-12 00:00:00 UTC,3497.623242605424,4847650322.784992,8725530.747043794
2021-10-13 00:00:00 UTC,3473.760039785408,4836544059.701871,4925935.790606947
2021-10-14 00:00:00 UTC,3577.2008376307526,4974157811.824798,9343734.587472623
2021-10-15 00:00:00 UTC,3771.0548892306647,5249075931.288756,20844968.046191104
2021-10-16 00:00:00 UTC,3853.8505934006266,5363151343.088367,7308645.313150741
2021-10-17 00:00:00 UTC,3831.957048820312,5333535755.551124,20441946.865617644
2021-10-18 00:00:00 UTC,3816.2446019657336,5317801206.567389,10808583.049677975
2021-10-19 00:00:00 UTC,3720.3927428674747,5206520369.190967,8354967.974524122
2021-10-20 00:00:00 UTC,3845.811434390387,5415682982.844135,48334709.15367473
2021-10-21 00:00:00 UTC,4151.981587422096,5841057347.648468,30565497.466907676
2021-10-22 00:00:00 UTC,4045.5741923063965,5707843626.377282,27756953.88518158
2021-10-23 00:00:00 UTC,3976.5007112040316,5610708639.246541,13036049.647728056
2021-10-24 00:00:00 UTC,4155.008339190241,5837502728.800461,5761039.50138963
2021-10-25 00:00:00 UTC,4069.939587216434,5749926848.172849,26416605.383978758
2021-10-26 00:00:00 UTC,4199.828145419028,5953059092.5434675,20046295.36491329
2021-10-27 00:00:00 UTC,4102.0988720002515,5843342602.071635,15101408.584115058
2021-10-28 00:00:00 UTC,3939.648132804377,5592327878.260811,14766400.500797048
2021-10-29 00:00:00 UTC,4257.518161892777,6028914717.699593,22282825.88409318
2021-10-30 00:00:00 UTC,4384.3539205782,6259223476.76445,13810579.780977542
2021-10-31 00:00:00 UTC,4286.654991598203,6097961335.768939,15927133.190650137
2021-11-01 00:00:00 UTC,4265.921945523853,6095952587.070779,12336142.62825983
2021-11-02 00:00:00 UTC,4293.252158212923,6170713784.559676,18314630.74203485
2021-11-03 00:00:00 UTC,4552.327964852445,6554099528.471885,6476201.435770433
2021-11-04 00:00:00 UTC,4573.726990595305,6594092614.559629,7548962.102499904
2021-11-05 00:00:00 UTC,4516.094540242991,6499136992.007166,54404228.36080184
2021-11-06 00:00:00 UTC,4458.102540914385,6454118225.869366,8446342.4692726
2021-11-07 00:00:00 UTC,4493.44653894275,6499121489.31952,4476623.551572271
2021-11-08 00:00:00 UTC,4587.051957224445,6649159267.807342,5700462.718695381
2021-11-09 00:00:00 UTC,4775.452755152845,6947051933.09497,12420678.877047177
2021-11-10 00:00:00 UTC,4711.492518607869,6886248423.213939,7289376.371931542
2021-11-11 00:00:00 UTC,4598.414527927654,6728114010.988432,10334934.81171304
2021-11-12 00:00:00 UTC,4711.588923985917,6891785584.005333,18420629.44606971
2021-11-13 00:00:00 UTC,4636.901157771041,6799593755.627619,7373525.739056768
2021-11-14 00:00:00 UTC,4621.572163409523,6789892928.022081,3639004.101643388
2021-11-15 00:00:00 UTC,4598.067762742563,6735285107.815584,8384211.276665649
2021-11-16 00:00:00 UTC,4550.205639948147,6725664449.267692,16549890.319892542
2021-11-17 00:00:00 UTC,4209.689919298247,6243240709.393653,10365591.16427027
2021-11-18 00:00:00 UTC,4251.5321947765015,6283930836.437527,6994019.635203169
2021-11-19 00:00:00 UTC,3954.9107590405342,5849360682.37868,9531216.647749757
2021-11-20 00:00:00 UTC,4285.825221934427,6348634516.389113,90687276.05586945
2021-11-21 00:00:00 UTC,4394.147480618784,6542839156.8481045,4001936.5304969396
2021-11-22 00:00:00 UTC,4308.21063927808,6432456065.063097,10954859.62607515
2021-11-23 00:00:00 UTC,4068.072471291511,6081683728.812919,14424167.074722175
2021-11-24 00:00:00 UTC,4319.162411842389,6455805337.891525,15143185.142578203
2021-11-25 00:00:00 UTC,4232.581528897545,6356678942.449415,9221537.974091329
2021-11-26 00:00:00 UTC,4489.562943042966,6759971405.736244,7518880.670784604
2021-11-27 00:00:00 UTC,4014.436689671845,6028962644.783409,9005242.936757026
2021-11-28 00:00:00 UTC,4058.924264726355,6110073492.139746,929404.0520406605
2021-11-29 00:00:00 UTC,4249.007674661704,6400148695.846412,1099443.1499814587
2021-11-30 00:00:00 UTC,4383.714226135919,6624953873.11269,640533.0011474555
2021-12-01 00:00:00 UTC,4596.5230090601435,6968542633.266444,494484.51323021296
2021-12-02 00:00:00 UTC,4545.156140172059,6896581704.18211,6505661.986577474
2021-12-03 00:00:00 UTC,4500.007785961225,6840774744.628017,4510463.850171169
2021-12-04 00:00:00 UTC,4212.116379309459,6446550360.659457,12053480.714324197
2021-12-05 00:00:00 UTC,4073.833512534281,6227382852.004574,8118427.254530243
2021-12-06 00:00:00 UTC,4157.0414577584,6378017718.210722,3526509.6330006826
2021-12-07 00:00:00 UTC,4307.943334096965,6630650363.094756,20848780.431556586
2021-12-08 00:00:00 UTC,4266.902952847442,6627832859.681795,7489741.296593747
2021-12-09 00:00:00 UTC,4397.508336974567,6820706315.625412,10948445.06305246
2021-12-10 00:00:00 UTC,4114.2108129971,6423662628.182414,4634653.491363711
2021-12-11 00:00:00 UTC,3879.7709232376283,6089205950.661661,11029150.399278762
2021-12-12 00:00:00 UTC,4045.939520262508,6339375293.107472,9527545.618834503
2021-12-13 00:00:00 UTC,4097.184753962518,6441079577.147753,8090903.63791214
2021-12-14 00:00:00 UTC,3753.980777771959,5914080997.125677,9423223.607502142
2021-12-15 00:00:00 UTC,3829.6174198306126,6010594880.602587,4657393.234845119
2021-12-16 00:00:00 UTC,3987.9166974441487,6270780455.061357,15233993.77891945
2021-12-17 00:00:00 UTC,3935.687271355892,6206399323.125986,15019048.698167337
2021-12-18 00:00:00 UTC,3861.5212970210086,6104607352.575231,10412098.067565635
2021-12-19 00:00:00 UTC,3939.651601646989,6231647992.167746,3761670.437803726
2021-12-20 00:00:00 UTC,3907.6365086351134,6237008946.753379,20126089.423880693
2021-12-21 00:00:00 UTC,3930.4734602596423,6286686499.4576,10049888.394767575
2021-12-22 00:00:00 UTC,4016.038814059001,6428831755.752763,27058841.179429494
2021-12-23 00:00:00 UTC,3971.8108146435875,6367973060.588092,7226854.509067253
2021-12-24 00:00:00 UTC,4088.966416733019,6541985648.977486,6692048.383933094
2021-12-25 00:00:00 UTC,4012.0797813807953,6482464021.961557,4081789.844837801
2021-12-26 00:00:00 UTC,4083.124933381449,6614876916.094035,5501738.866266903
2021-12-27 00:00:00 UTC,4050.7525899045086,6557314511.864522,4793769.008805738
2021-12-28 00:00:00 UTC,4019.3178863826033,6528991955.396749,4893703.893215504
2021-12-29 00:00:00 UTC,3778.222886234948,6151342374.969248,5890546.383893557
2021-12-30 00:00:00 UTC,3617.2959522735637,5860874473.17915,9069209.336018978
2021-12-31 00:00:00 UTC,3697.613101753275,6015406885.855861,19061837.449070502
2022-01-01 00:00:00 UTC,3666.146305046014,5985253188.664137,9013148.662485152
2022-01-02 00:00:00 UTC,3751.8291682780414,6118126216.452799,7915144.289645757
2022-01-03 00:00:00 UTC,3826.6938640240037,6279721591.512786,9496328.026544534
2022-01-04 00:00:00 UTC,3759.175313278915,6181903698.902188,5334854.198957971
2022-01-05 00:00:00 UTC,3789.759142049392,6328037480.286828,3259961.7563543697
2022-01-06 00:00:00 UTC,3545.8880718997684,5901619443.046301,11972929.414657962
2022-01-07 00:00:00 UTC,3402.9053602919366,5683299495.426443,25054102.381736044
2022-01-08 00:00:00 UTC,3186.727188305556,5338088086.63037,107727979.28091417
2022-01-09 00:00:00 UTC,3080.4929212679235,5179242921.900888,27334589.62685057
2022-01-10 00:00:00 UTC,3152.7830059455428,5276447356.204707,2961502.161242599
2022-01-11 00:00:00 UTC,3083.399025149222,5169447691.365928,11548401.921588814
2022-01-12 00:00:00 UTC,3238.0700125426333,5459002556.201232,10506302.083298909
2022-01-13 00:00:00 UTC,3372.0297699159473,5678455226.5473385,9079578.305094566
2022-01-14 00:00:00 UTC,3256.28014371938,5499821250.115652,21840838.526786137
2022-01-15 00:00:00 UTC,3311.521381161522,5590635170.544575,9204659.350012654
2022-01-16 00:00:00 UTC,3326.7844404480384,5629903308.390038,3342483.1951486124
2022-01-17 00:00:00 UTC,3353.951848218599,5684399343.526995,22520879.573175985
2022-01-18 00:00:00 UTC,3209.338901032784,5450046634.163107,18637190.34947985
2022-01-19 00:00:00 UTC,3159.5372802628112,5368217633.012189,2776977.6923104683
2022-01-20 00:00:00 UTC,3084.8810948734713,5264302643.407832,9344475.058588373
2022-01-21 00:00:00 UTC,3006.627793471521,5136133913.053415,64404321.64096885
2022-01-22 00:00:00 UTC,2559.543830890205,4383335547.018107,21968253.069163546
2022-01-23 00:00:00 UTC,2408.080871058292,4151138270.5958714,161827158.34349048
2022-01-24 00:00:00 UTC,2540.609382867809,4479288350.97409,24236955.10491931
2022-01-25 00:00:00 UTC,2441.276918026416,4324054467.356626,38358510.540701665
2022-01-26 00:00:00 UTC,2459.662651293478,4360899813.128999,2874190.354526841
2022-01-27 00:00:00 UTC,2468.1792136260447,4389936228.103434,2038507.9549551492
2022-01-28 00:00:00 UTC,2418.3921875073343,4295848285.998609,12382703.794220965
2022-01-29 00:00:00 UTC,2548.2351334008663,4552675105.296347,9464832.916232876
2022-01-30 00:00:00 UTC,2589.931526860135,4630697684.835768,126222752.988388
2022-01-31 00:00:00 UTC,2599.7551840030255,4665257895.296758,1861308.4094688317
2022-02-01 00:00:00 UTC,2685.4722347920497,4819093900.228953,88631629.12222436
2022-02-02 00:00:00 UTC,2799.0562639226664,5032086441.387289,32273684.51748248
2022-02-03 00:00:00 UTC,2681.435411126908,4831914913.079314,17530500.528618388
2022-02-04 00:00:00 UTC,2664.7304826491372,4807337259.911551,3659956.234254511
2022-02-05 00:00:00 UTC,2957.364625872442,5371061755.896131,12351090.105887963
2022-02-06 00:00:00 UTC,3014.0407585313014,5496269311.065655,16405808.55597675
2022-02-07 00:00:00 UTC,3059.7070273933514,5593499468.286674,7360408.454904784
2022-02-08 00:00:00 UTC,3143.068681051028,5757527328.11746,7658213.583210636
2022-02-09 00:00:00 UTC,3122.158424281389,5746794609.32827,5226009.978696922
2022-02-10 00:00:00 UTC,3243.85226943283,5974875308.542019,5385625.922029531
2022-02-11 00:00:00 UTC,3077.563427311871,5691401804.705929,9535687.629403375
2022-02-12 00:00:00 UTC,2922.2760355598343,5430438880.953042,6685800.731138508
2022-02-13 00:00:00 UTC,2910.9445622825315,5399189284.807504,3062520.86724986
2022-02-14 00:00:00 UTC,2890.3980457590196,5403565399.602775,34200849.01419225
2022-02-15 00:00:00 UTC,2931.6274981871634,5487920362.9034605,2013634.2366621098
2022-02-16 00:00:00 UTC,3179.1217862909184,5973608152.894295,2571494.9745420194
2022-02-17 00:00:00 UTC,3130.784155738068,5900148555.812779,3365820.6544003733
2022-02-18 00:00:00 UTC,2878.916291479737,5453583529.493202,2376746.76742163
2022-02-19 00:00:00 UTC,2786.619754108407,5289599486.715581,6300468.552451716
2022-02-20 00:00:00 UTC,2763.9497972533113,5242481125.501139,15215109.046038987
2022-02-21 00:00:00 UTC,2636.735841223093,5030332867.166947,15169774.182782311
2022-02-22 00:00:00 UTC,2567.485900311207,4909454776.915733,7179022.339523271
2022-02-23 00:00:00 UTC,2640.1577327585183,5117384848.715166,21487786.225200504
2022-02-24 00:00:00 UTC,2593.1876575107467,5110445568.985073,3963238.4680282953
2022-02-25 00:00:00 UTC,2595.748479344622,5121443878.634555,19460624.0590006
2022-02-26 00:00:00 UTC,2765.6316457413664,5470258988.250756,8649737.141038928
2022-02-27 00:00:00 UTC,2777.6119117837284,5507643180.074156,1672899.620013538
2022-02-28 00:00:00 UTC,2625.816058957998,5228048429.353387,3502295.354679023
2022-03-01 00:00:00 UTC,2912.900538463257,5853266536.655793,5807037.3125208095
2022-03-02 00:00:00 UTC,2969.23604269803,6016918903.57947,3488787.561246699
2022-03-03 00:00:00 UTC,2948.318234311264,6011679255.142072,1722744.267770294
2022-03-04 00:00:00 UTC,2834.1345394032646,5852092161.195787,5722845.303825674
2022-03-05 00:00:00 UTC,2615.9345481766213,5443990729.60473,2102214.9867037013
2022-03-06 00:00:00 UTC,2666.789256838708,5579466892.040286,4605920.096460935
2022-03-07 00:00:00 UTC,2555.406140922801,5389533120.375341,2176738.236583152
2022-03-08 00:00:00 UTC,2493.0533961450997,5307261719.182611,10810333.723471949
2022-03-09 00:00:00 UTC,2574.0366696634565,5584450510.196132,32607921.58633356
2022-03-10 00:00:00 UTC,2729.39876205011,6019790465.774778,7765345.322805552
2022-03-11 00:00:00 UTC,2607.5626290425116,5829894341.475059,5339422.188457578
2022-03-12 00:00:00 UTC,2560.211704927937,5759863218.750276,8306218.007365297
2022-03-13 00:00:00 UTC,2575.890970991141,5834291853.687969,6658744.112292561
2022-03-14 00:00:00 UTC,2515.777902358839,5700828911.477273,1767062.9607971767
2022-03-15 00:00:00 UTC,2584.8100332867048,5960574154.732164,2821016.181790467
2022-03-16 00:00:00 UTC,2617.195111049566,6560351779.191537,32029858.825115386
2022-03-17 00:00:00 UTC,2771.3740708960563,7101529745.568059,18877033.193627078
2022-03-18 00:00:00 UTC,2812.9279093085015,7270772917.843655,5952847.37212555
2022-03-19 00:00:00 UTC,2944.082760698681,7795968331.99998,11398951.711446194
2022-03-20 00:00:00 UTC,2942.428818936613,8022743980.472396,8774816.776619408
2022-03-21 00:00:00 UTC,2861.1977341432867,7813376527.600488,8093404.158857636
2022-03-22 00:00:00 UTC,2893.196338684553,7925101282.423853,9870976.409013413
2022-03-23 00:00:00 UTC,2969.6891912094134,8162546226.439241,9126624.065559585
2022-03-24 00:00:00 UTC,3020.983341135694,8387734274.8146515,13555723.619744135
2022-03-25 00:00:00 UTC,3101.0321759731987,8654053772.498728,19546603.005902857
2022-03-26 00:00:00 UTC,3105.8947600363063,8698209319.626938,20556261.343086787
2022-03-27 00:00:00 UTC,3138.466941731035,8834490951.164022,8215395.462039665
2022-03-28 00:00:00 UTC,3281.9714769574575,9238822645.032265,8687340.609883318
2022-03-29 00:00:00 UTC,3326.9451099634325,9444751693.095934,3833857.104055268
2022-03-30 00:00:00 UTC,3400.525451637292,9621717510.696257,41313412.28712484
2022-03-31 00:00:00 UTC,3384.5971230723935,9783860610.409113,102737879.09484033
2022-04-01 00:00:00 UTC,3284.6970390075276,9725620013.912312,75261520.35751408
2022-04-02 00:00:00 UTC,3448.74595188533,10337751231.407446,5936468.0222318405
2022-04-03 00:00:00 UTC,3441.2736856861898,10398033142.026737,4795499.416649873
2022-04-04 00:00:00 UTC,3517.826917943361,10726207412.1102,10653421.739729382
2022-04-05 00:00:00 UTC,3516.7160580880127,10796712877.157352,6160294.744377607
2022-04-06 00:00:00 UTC,3414.0638445776713,10620447007.501074,4429251.083198258
2022-04-07 00:00:00 UTC,3168.541858320003,9952713661.088142,6138424.60429655
2022-04-08 00:00:00 UTC,3233.115823011846,10198303766.262129,42639452.68869563
2022-04-09 00:00:00 UTC,3187.074680860528,10108353765.50296,53304861.60987203
2022-04-10 00:00:00 UTC,3265.0018985631195,10431191256.781765,9745725.835580282
2022-04-11 00:00:00 UTC,3210.6234723020284,10384323184.588482,6025650.133573821
2022-04-12 00:00:00 UTC,2981.547234219326,9658375227.012169,65180899.955095254
2022-04-13 00:00:00 UTC,3033.845967106251,9857752456.608429,22087348.63465223
2022-04-14 00:00:00 UTC,3120.015803679633,10307311220.181122,47651100.4813909
2022-04-15 00:00:00 UTC,3022.0733460646784,10010694294.399097,23447911.26401185
2022-04-16 00:00:00 UTC,3045.7727149352236,10277794325.155043,381296487.17454404
2022-04-17 00:00:00 UTC,3066.166657525332,10393501893.326426,95966488.16228628
2022-04-18 00:00:00 UTC,2991.655972793796,10173318996.43894,22581041.340099003
2022-04-19 00:00:00 UTC,3059.070430215887,10457193451.18972,17842073.568430793
2022-04-20 00:00:00 UTC,3101.7952549032825,10679303007.443117,4969471.2208521925
2022-04-21 00:00:00 UTC,3078.291795861765,10642001736.465843,7591857.512836566
2022-04-22 00:00:00 UTC,2983.485078529221,10390049091.637974,24162818.041803703
